RecommendationID,Gender,BodyType,SkinTone,AestheticID,OccasionID,Topwear,Bottomwear,Footwear,Accessory,CreatedAt
3802,Male,Triangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3803,Male,Triangle,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3804,Male,Triangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3805,Male,Regular,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3806,Male,Regular,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3807,Male,Regular,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3808,Male,Regular,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3809,Male,Regular,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3810,Male,Regular,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3811,Male,Inverted Triangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3812,Male,Inverted Triangle,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3813,Male,Inverted Triangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3814,Male,Oval,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3815,Male,Oval,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3816,Male,Oval,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3817,Male,Rectangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3818,Male,Rectangle,Dark,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3819,Male,Rectangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3820,Male,Triangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3821,Male,Triangle,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3822,Male,Triangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3823,Male,Regular,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3824,Male,Regular,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3825,Male,Regular,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3826,Male,Regular,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3827,Male,Regular,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3828,Male,Regular,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3829,Male,Inverted Triangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3830,Male,Inverted Triangle,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3831,Male,Inverted Triangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3832,Male,Oval,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3833,Male,Oval,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3834,Male,Oval,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3835,Male,Rectangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3836,Male,Rectangle,Fair,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3837,Male,Rectangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),White Pocket Square (White),2025-05-21 13:57:56
3838,Male,Triangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3839,Male,Triangle,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3840,Male,Triangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Black Buckle Belt (Black),2025-05-21 13:57:56
3841,Male,Regular,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3842,Male,Regular,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3843,Male,Regular,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
3844,Male,Regular,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3845,Male,Regular,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3846,Male,Regular,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Silver Chain Necklace (Silver),2025-05-21 13:57:56
3847,Male,Inverted Triangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3848,Male,Inverted Triangle,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3849,Male,Inverted Triangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3850,Male,Oval,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3851,Male,Oval,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3852,Male,Oval,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),White Pocket Square (White),2025-05-21 13:57:56
3853,Male,Rectangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3854,Male,Rectangle,Brown,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3855,Male,Rectangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3856,Male,Triangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3857,Male,Triangle,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3858,Male,Triangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3859,Male,Regular,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3860,Male,Regular,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3861,Male,Regular,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3862,Male,Regular,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3863,Male,Regular,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3864,Male,Regular,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3865,Male,Inverted Triangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3866,Male,Inverted Triangle,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3867,Male,Inverted Triangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3868,Male,Oval,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3869,Male,Oval,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3870,Male,Oval,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3871,Male,Rectangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3872,Male,Rectangle,Dark,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3873,Male,Rectangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3874,Male,Triangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3875,Male,Triangle,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3876,Male,Triangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3877,Male,Regular,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3878,Male,Regular,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3879,Male,Regular,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3880,Male,Regular,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3881,Male,Regular,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3882,Male,Regular,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3883,Male,Inverted Triangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3884,Male,Inverted Triangle,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3885,Male,Inverted Triangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3886,Male,Oval,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3887,Male,Oval,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3888,Male,Oval,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3889,Male,Rectangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3890,Male,Rectangle,Fair,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3891,Male,Rectangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
3892,Male,Triangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3893,Male,Triangle,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3894,Male,Triangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Silver Chain Necklace (Silver),2025-05-21 13:57:56
3895,Male,Regular,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3896,Male,Regular,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3897,Male,Regular,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3898,Male,Regular,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3899,Male,Regular,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3900,Male,Regular,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),White Pocket Square (White),2025-05-21 13:57:56
3901,Male,Inverted Triangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3902,Male,Inverted Triangle,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3903,Male,Inverted Triangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Black Buckle Belt (Black),2025-05-21 13:57:56
3904,Male,Oval,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3905,Male,Oval,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3906,Male,Oval,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
3907,Male,Rectangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3908,Male,Rectangle,Brown,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3909,Male,Rectangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3910,Male,Triangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3911,Male,Triangle,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3912,Male,Triangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3913,Male,Regular,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3914,Male,Regular,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3915,Male,Regular,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3916,Male,Regular,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3917,Male,Regular,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3918,Male,Regular,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3919,Male,Inverted Triangle,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3920,Male,Inverted Triangle,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3921,Male,Inverted Triangle,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3922,Male,Oval,Brown,2,3,Polo Shirt (White),Chinos (Khaki),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3923,Male,Oval,Brown,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),No Match,2025-05-21 13:57:56
3924,Male,Oval,Brown,1,3,Hoodie (Pastel Blue),Joggers (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
3925,Male,Rectangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3926,Male,Rectangle,Dark,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3927,Male,Rectangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3928,Male,Triangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3929,Male,Triangle,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3930,Male,Triangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3931,Male,Regular,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3932,Male,Regular,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3933,Male,Regular,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3934,Male,Regular,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3935,Male,Regular,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3936,Male,Regular,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3937,Male,Inverted Triangle,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3938,Male,Inverted Triangle,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3939,Male,Inverted Triangle,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3940,Male,Oval,Dark,2,3,Polo Shirt (White),Pleated Shorts (White),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3941,Male,Oval,Dark,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),White Cap (White),2025-05-21 13:57:56
3942,Male,Oval,Dark,1,3,Oversized Casual T-shirt (White),Joggers (White),Sneakers (White),Watch ,2025-05-21 13:57:56
3943,Male,Rectangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3944,Male,Rectangle,Fair,3,3,T-shirt + Denim Jacket (Blue),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3945,Male,Rectangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
3946,Male,Triangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3947,Male,Triangle,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3948,Male,Triangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),White Pocket Square (White),2025-05-21 13:57:56
3949,Male,Regular,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3950,Male,Regular,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3951,Male,Regular,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Black Buckle Belt (Black),2025-05-21 13:57:56
3952,Male,Regular,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3953,Male,Regular,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3954,Male,Regular,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
3955,Male,Inverted Triangle,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3956,Male,Inverted Triangle,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3957,Male,Inverted Triangle,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Silver Chain Necklace (Silver),2025-05-21 13:57:56
3958,Male,Oval,Fair,2,3,Oxford Shirt (Light Blue),Linen Shorts (Light Blue),Boat Shoes (Brown),Watch ,2025-05-21 13:57:56
3959,Male,Oval,Fair,3,3,Oversized Hoodie (Grey),Distressed Black Jeans (Black),White Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
3960,Male,Oval,Fair,1,3,Hoodie (Pastel Blue),Denim Jeans (Light Blue),Slip-Ons (Pastel Blue),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
